@relation parseResultFiles\smart_review_data.arff

@attribute id numeric
@attribute product_name {'crosley cr8005a-tu c,'cuisinart mcp193-18n,'dymo labelmanager 28,'everydrop by whirlpo,'fake dog lucy poop d,'infant optics dxr-8 ,'iron gym total upper,'jbl clip 2 waterproo,'mega man amiibo supe,'ninja professional b','oster cordless elect,'prismacolor premier','remo kd-0500-01 kids,'rhode island novelty,'rolodex deep desk dr,'skip hop zoo toddler,'the crystal bible','thermopro tp50 digit,'uvex skyper blue lig,'viviscal extra stren}
@attribute type {'review','title'}
@attribute rating numeric
@attribute stop_% numeric
@attribute meaning_% numeric
@attribute proper_noun_% numeric
@attribute noun_% numeric
@attribute pronoun_% numeric
@attribute verb_% numeric
@attribute adverb_% numeric
@attribute adjective_% numeric
@attribute wh-word_% numeric
@data
42,'crosley cr8005a-tu c,'review',1.0,0.45695364238410596,0.543046357615894,0.0,0.152317880794702,0.026490066225165563,0.12582781456953643,0.09271523178807947,0.0728476821192053,0.013245033112582781
42,'crosley cr8005a-tu c,'title',1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
43,'crosley cr8005a-tu c,'review',1.0,0.45454545454545453,0.5454545454545454,0.0,0.15757575757575756,0.04242424242424243,0.14545454545454545,0.04242424242424243,0.06060606060606061,0.006060606060606061
43,'crosley cr8005a-tu c,'title',1.0,0.375,0.625,0.0,0.25,0.0,0.25,0.125,0.0,0.0
44,'crosley cr8005a-tu c,'review',5.0,0.4342105263157895,0.5657894736842105,0.0,0.20394736842105263,0.019736842105263157,0.09868421052631579,0.046052631578947366,0.08552631578947369,0.0
44,'crosley cr8005a-tu c,'title',5.0,0.38461538461538464,0.6153846153846154,0.0,0.23076923076923078,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0
45,'crosley cr8005a-tu c,'review',4.0,0.472,0.528,0.0,0.16,0.024,0.176,0.064,0.112,0.008
45,'crosley cr8005a-tu c,'title',4.0,0.4,0.6,0.0,0.4,0.0,0.0,0.0,0.2,0.0
46,'crosley cr8005a-tu c,'review',3.0,0.42857142857142855,0.5714285714285714,0.0,0.16806722689075632,0.01680672268907563,0.14285714285714285,0.06722689075630252,0.12605042016806722,0.008403361344537815
46,'crosley cr8005a-tu c,'title',3.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
47,'crosley cr8005a-tu c,'review',5.0,0.4484848484848485,0.5515151515151515,0.0,0.1393939393939394,0.04242424242424243,0.1696969696969697,0.04242424242424243,0.048484848484848485,0.006060606060606061
47,'crosley cr8005a-tu c,'title',5.0,0.4,0.6,0.0,0.4,0.0,0.2,0.2,0.0,0.0
48,'crosley cr8005a-tu c,'review',4.0,0.4634146341463415,0.5365853658536586,0.0,0.18292682926829268,0.036585365853658534,0.13414634146341464,0.04878048780487805,0.0975609756097561,0.0
48,'crosley cr8005a-tu c,'title',4.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
49,'crosley cr8005a-tu c,'review',2.0,0.44642857142857145,0.5535714285714286,0.0,0.10714285714285714,0.03571428571428571,0.13392857142857142,0.08928571428571429,0.07142857142857142,0.0
49,'crosley cr8005a-tu c,'title',2.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285
50,'jbl clip 2 waterproo,'review',5.0,0.5070422535211268,0.49295774647887325,0.0,0.19718309859154928,0.056338028169014086,0.14084507042253522,0.04225352112676056,0.08450704225352113,0.014084507042253521
50,'jbl clip 2 waterproo,'title',5.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
51,'jbl clip 2 waterproo,'review',5.0,0.4418604651162791,0.5581395348837209,0.0,0.1744186046511628,0.023255813953488372,0.16279069767441862,0.08139534883720931,0.05813953488372093,0.011627906976744186
51,'jbl clip 2 waterproo,'title',5.0,0.2,0.8,0.0,0.2,0.0,0.4,0.0,0.0,0.0
52,'jbl clip 2 waterproo,'review',5.0,0.5233644859813084,0.4766355140186916,0.0,0.18691588785046728,0.028037383177570093,0.12149532710280374,0.028037383177570093,0.11214953271028037,0.009345794392523364
52,'jbl clip 2 waterproo,'title',5.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0
53,'jbl clip 2 waterproo,'review',5.0,0.3898305084745763,0.6101694915254238,0.0,0.15254237288135594,0.022598870056497175,0.096045197740113,0.07344632768361582,0.1016949152542373,0.005649717514124294
53,'jbl clip 2 waterproo,'title',5.0,0.36363636363636365,0.6363636363636364,0.0,0.45454545454545453,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0
54,'jbl clip 2 waterproo,'review',5.0,0.344,0.656,0.0,0.192,0.024,0.176,0.056,0.088,0.0
54,'jbl clip 2 waterproo,'title',5.0,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0
55,'jbl clip 2 waterproo,'review',5.0,0.4172661870503597,0.5827338129496403,0.0,0.14388489208633093,0.02877697841726619,0.12949640287769784,0.02877697841726619,0.11510791366906475,0.0
55,'jbl clip 2 waterproo,'title',5.0,0.25,0.75,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0
56,'jbl clip 2 waterproo,'review',5.0,0.5086206896551724,0.49137931034482757,0.0,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.05172413793103448,0.0603448275862069,0.0
56,'jbl clip 2 waterproo,'title',5.0,0.2857142857142857,0.7142857142857143,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
57,'jbl clip 2 waterproo,'review',5.0,0.4642857142857143,0.5357142857142857,0.0,0.11507936507936507,0.015873015873015872,0.09523809523809523,0.047619047619047616,0.07539682539682539,0.003968253968253968
57,'jbl clip 2 waterproo,'title',5.0,0.38095238095238093,0.6190476190476191,0.0,0.23809523809523808,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0
58,'ninja professional b,'review',5.0,0.3951048951048951,0.6048951048951049,0.0,0.1258741258741259,0.024475524475524476,0.13286713286713286,0.05244755244755245,0.05244755244755245,0.02097902097902098
